show_id,showdate,permalink,artist_id,artist,showtitle,venue_id,venuename,location,city,state,country,tour_id,tourname,showorder,show_year,show_day,show_dayname,show_month,show_monthname,updated_at,created_at
1602830169,2020-02-19,goose-february-19-2020-session-music-hall-eugene-or-usa.html,1,Goose,,21,Session Music Hall,"Eugene, OR, USA",Eugene,OR,USA,3,Winter Tour 2020,1,2020,19,Wednesday,2,February,2023-10-25 04:07:36,2020-10-16 02:36:09
1613100294,2020-02-20,goose-february-20-2020-midtown-ballroom-bend-or-usa.html,1,Goose,,19,Midtown Ballroom,"Bend, OR, USA",Bend,OR,USA,3,Winter Tour 2020,1,2020,20,Thursday,2,February,2024-11-21 04:02:25,2021-02-11 22:24:54
1602829277,2020-02-21,goose-february-21-2020-wonder-ballroom-portland-or-usa.html,1,Goose,,18,Wonder Ballroom,"Portland, OR, USA",Portland,OR,USA,3,Winter Tour 2020,1,2020,21,Friday,2,February,2023-10-25 04:08:16,2020-10-16 02:21:17
1602829578,2020-02-22,goose-february-22-2020-neptune-theatre-seattle-wa-usa.html,1,Goose,,20,Neptune Theatre,"Seattle, WA, USA",Seattle,WA,USA,3,Winter Tour 2020,1,2020,22,Saturday,2,February,2023-10-25 04:09:17,2020-10-16 02:26:18
1602828440,2020-02-29,goose-february-29-2020-rock-legends-cruise-port-canaveral-fl-usa-2.html,1,Goose,,17,Rock Legends Cruise,"Port Canaveral, FL, USA",Port Canaveral,FL,USA,3,Winter Tour 2020,2,2020,29,Saturday,2,February,2023-10-25 04:10:02,2020-10-16 02:07:20
1602828850,2020-02-29,goose-february-29-2020-rock-legends-cruise-port-canaveral-fl-usa.html,1,Goose,,17,Rock Legends Cruise,"Port Canaveral, FL, USA",Port Canaveral,FL,USA,3,Winter Tour 2020,1,2020,29,Saturday,2,February,2024-03-12 03:50:05,2020-10-16 02:14:10
1602828053,2020-03-01,goose-march-1-2020-rock-legends-cruise-port-canaveral-fl-usa.html,1,Goose,,17,Rock Legends Cruise,"Port Canaveral, FL, USA",Port Canaveral,FL,USA,3,Winter Tour 2020,1,2020,1,Sunday,3,March,2023-10-25 04:10:17,2020-10-16 02:00:53
1602827443,2020-03-05,goose-march-5-2020-agora-theater-cleveland-oh-usa.html,1,Goose,,16,Agora Theater,"Cleveland, OH, USA",Cleveland,OH,USA,3,Winter Tour 2020,1,2020,5,Thursday,3,March,2023-10-25 04:10:53,2020-10-16 01:50:43
1602827131,2020-03-06,goose-march-6-2020-the-intersection-grand-rapids-mi-usa.html,1,Goose,,15,The Intersection,"Grand Rapids, MI, USA",Grand Rapids,MI,USA,3,Winter Tour 2020,1,2020,6,Friday,3,March,2023-10-25 04:11:23,2020-10-16 01:45:31
1602826574,2020-03-07,goose-march-7-2020-riviera-theatre-chicago-il-usa.html,1,Goose,,14,Riviera Theatre,"Chicago, IL, USA",Chicago,IL,USA,3,Winter Tour 2020,1,2020,7,Saturday,3,March,2023-10-25 04:11:57,2020-10-16 01:36:14
1602826142,2020-03-08,goose-march-8-2020-delmar-hall-st-louis-mo-usa.html,1,Goose,,13,Delmar Hall,"St. Louis, MO, USA",St. Louis,MO,USA,3,Winter Tour 2020,1,2020,8,Sunday,3,March,2023-10-25 04:13:30,2020-10-16 01:29:02
1594067578,2020-03-11,goose-march-11-2020-madison-theater-covington-ky-usa.html,1,Goose,,1,Madison Theater,"Covington, KY, USA",Covington,KY,USA,3,Winter Tour 2020,1,2020,11,Wednesday,3,March,2023-10-25 04:13:44,1000-01-01 00:00:00
1602824178,2020-03-15,goose-march-15-2020-ts-house-somewhere-ct-usa.html,1,Goose,,12,T's House,"Somewhere, CT, USA",Somewhere,CT,USA,4,Live From Out There,1,2020,15,Sunday,3,March,2023-10-25 04:16:20,2020-10-16 00:56:18
1602823058,2020-03-21,goose-march-21-2020-ts-house-somewhere-ct-usa.html,1,Goose,,12,T's House,"Somewhere, CT, USA",Somewhere,CT,USA,4,Live From Out There,1,2020,21,Saturday,3,March,2023-10-25 04:16:35,2020-10-16 00:37:38
1613099309,2020-03-27,goose-march-27-2020-ts-house-somewhere-ct-usa.html,1,Goose,,12,T's House,"Somewhere, CT, USA",Somewhere,CT,USA,4,Live From Out There,1,2020,27,Friday,3,March,2023-10-25 04:18:12,2021-02-11 22:08:29
1599321210,2020-06-19,goose-june-19-2020-goose-community-rec-center-fredding-ct-usa.html,1,Goose,,4,Goose Community Rec Center,"Redding, CT, USA",Redding,CT,USA,2,Bingo Tour,1,2020,19,Friday,6,June,2022-09-12 19:23:32,1000-01-01 00:00:00
1599321218,2020-06-20,goose-june-20-2020-goose-community-rec-center-fredding-ct-usa.html,1,Goose,,4,Goose Community Rec Center,"Redding, CT, USA",Redding,CT,USA,2,Bingo Tour,1,2020,20,Saturday,6,June,2022-09-12 19:23:40,1000-01-01 00:00:00
1599321248,2020-06-26,goose-june-26-2020-goose-community-rec-center-fredding-ct-usa.html,1,Goose,,4,Goose Community Rec Center,"Redding, CT, USA",Redding,CT,USA,2,Bingo Tour,1,2020,26,Friday,6,June,2024-12-10 03:52:30,1000-01-01 00:00:00
1601960752,2020-06-27,goose-june-27-2020-goose-community-rec-center-redding-ct-usa.html,1,Goose,,4,Goose Community Rec Center,"Redding, CT, USA",Redding,CT,USA,2,Bingo Tour,1,2020,27,Saturday,6,June,2023-10-25 04:37:19,2020-10-06 01:05:52
1601959001,2020-06-28,goose-june-28-2020-millstone-farm-wilton-ct-usa.html,1,Goose,,530,Millstone Farm,"Wilton, CT, USA",Wilton,CT,USA,2,Bingo Tour,1,2020,28,Sunday,6,June,2025-04-01 16:40:37,2020-10-06 00:36:41
1599321090,2020-09-11,goose-september-11-2020-yarmouth-drive-in-west-yarmouth-ma-usa.html,1,Goose,,5,Yarmouth Drive-In,"West Yarmouth, MA, USA",West Yarmouth,MA,USA,1,Not Part of a Tour,1,2020,11,Friday,9,September,2022-09-25 15:41:46,1000-01-01 00:00:00
1599321108,2020-09-12,goose-september-12-2020-yarmouth-drive-in-west-yarmouth-ma-usa.html,1,Goose,,5,Yarmouth Drive-In,"West Yarmouth, MA, USA",West Yarmouth,MA,USA,1,Not Part of a Tour,1,2020,12,Saturday,9,September,2022-09-12 18:29:47,1000-01-01 00:00:00
1599321126,2020-09-16,goose-september-16-2020-south-farms-morris-ct-usa.html,1,Goose,,6,South Farms,"Morris, CT, USA",Morris,CT,USA,1,Not Part of a Tour,1,2020,16,Wednesday,9,September,2022-09-30 21:14:40,1000-01-01 00:00:00
1599321141,2020-09-17,goose-september-17-2020-south-farms-morris-ct-usa.html,1,Goose,,6,South Farms,"Morris, CT, USA",Morris,CT,USA,1,Not Part of a Tour,1,2020,17,Thursday,9,September,2022-09-25 15:43:19,1000-01-01 00:00:00
1613006128,2020-09-19,goose-september-19-2020-wall-street-theater-norwalk-ct-usa.html,1,Goose,,55,Wall Street Theater,"Norwalk, CT, USA",Norwalk,CT,USA,1,Not Part of a Tour,1,2020,19,Saturday,9,September,2022-11-27 21:34:03,2021-02-10 20:15:28
1601953243,2020-10-02,goose-october-2-2020-higher-ground-drive-in-at-the-essex-junction-exposition-center-essex-junction-vt-usa.html,1,Goose,,457,Higher Ground Drive-In at the Essex Junction Exposition Center,"Essex Junction, VT, USA",Essex Junction,VT,USA,1,Not Part of a Tour,1,2020,2,Friday,10,October,2024-03-04 20:11:10,2020-10-05 23:00:43
1601953232,2020-10-03,goose-october-3-2020-drive-in-live-swanzey-nh-usa.html,1,Goose,,452,Drive-In Live,"Swanzey, NH, USA",Swanzey,NH,USA,6,Fall Tour 2020,1,2020,3,Saturday,10,October,2024-02-06 21:09:07,2020-10-05 23:00:32
1602831065,2020-10-15,goose-october-15-2020-legend-valley-thornville-oh-usa.html,1,Goose,,23,Legend Valley,"Thornville, OH, USA",Thornville,OH,USA,6,Fall Tour 2020,1,2020,15,Thursday,10,October,2023-10-25 04:52:30,2020-10-16 02:51:05
1608528597,2020-10-17,goose-october-17-2020-smoky-mountain-event-center-waynesville-nc-usa.html,1,Goose,,65,Smoky Mountain Event Center,"Waynesville, NC, USA",Waynesville,NC,USA,6,Fall Tour 2020,1,2020,17,Saturday,10,October,2023-10-25 04:52:38,2020-12-21 00:29:57
1608527452,2020-10-19,goose-october-19-2020-frederick-fairgrounds-frederick-md-usa.html,1,Goose,,64,Frederick Fairgrounds,"Frederick, MD, USA",Frederick,MD,USA,6,Fall Tour 2020,1,2020,19,Monday,10,October,2023-10-25 04:53:13,2020-12-21 00:10:52
1605809122,2020-11-06,goose-november-6-2020-south-farms-morris-ct-usa.html,1,Goose,,6,South Farms,"Morris, CT, USA",Morris,CT,USA,6,Fall Tour 2020,1,2020,6,Friday,11,November,2023-10-25 04:55:16,2020-11-19 13:05:22
1605927892,2020-11-07,goose-november-7-2020-south-farms-morris-ct-usa.html,1,Goose,,6,South Farms,"Morris, CT, USA",Morris,CT,USA,6,Fall Tour 2020,1,2020,7,Saturday,11,November,2022-09-12 18:54:08,2020-11-20 22:04:52
1608529980,2020-12-11,goose-december-11-2020-620-loft-garden-in-rockefeller-center-new-york-ny-usa.html,1,Goose,,63,620 Loft & Garden in Rockefeller Center,"New York, NY, USA",New York,NY,USA,1,Not Part of a Tour,1,2020,11,Friday,12,December,2023-10-25 05:01:03,2020-12-21 00:53:00
1618127002,2021-04-09,goose-april-9-2021-spirit-of-the-suwannee-music-park-live-oak-fl-usa.html,1,Goose,,229,Spirit of the Suwannee Music Park,"Live Oak, FL, USA",Live Oak,FL,USA,1,Not Part of a Tour,1,2021,9,Friday,4,April,2023-10-25 05:01:10,2021-04-11 03:43:22
1621489414,2021-05-03,goose-may-3-2021-the-frederick-fairgrounds-frederick-md-usa.html,1,Goose,,64,Frederick Fairgrounds,"Frederick, MD, USA",Frederick,MD,USA,26,Shenanigans Summer Tour 2021,1,2021,3,Monday,5,May,2022-09-12 18:48:37,2021-05-20 01:43:34
1621489520,2021-05-04,goose-may-4-2021-frederick-fairgrounds-frederick-md-usa.html,1,Goose,,64,Frederick Fairgrounds,"Frederick, MD, USA",Frederick,MD,USA,26,Shenanigans Summer Tour 2021,1,2021,4,Tuesday,5,May,2023-10-25 05:03:49,2021-05-20 01:45:20
1621490963,2021-05-06,goose-may-6-2021-riverfront-park-north-charleston-sc-usa.html,1,Goose,,239,Riverfront Park,"North Charleston, SC, USA",North Charleston,SC,USA,1,Not Part of a Tour,1,2021,6,Thursday,5,May,2022-04-07 16:27:43,2021-05-20 02:09:23
1621488565,2021-05-08,goose-may-8-2021-the-caverns-above-ground-amphitheater-pelham-tn-usa.html,1,Goose,,238,The Caverns Above Ground Amphitheater,"Pelham, TN, USA",Pelham,TN,USA,26,Shenanigans Summer Tour 2021,1,2021,8,Saturday,5,May,2024-11-11 13:47:34,2021-05-20 01:29:25
1621488243,2021-05-09,goose-may-9-2021-the-caverns-above-ground-amphitheater-pelham-tn-usa.html,1,Goose,,238,The Caverns Above Ground Amphitheater,"Pelham, TN, USA",Pelham,TN,USA,1,Not Part of a Tour,1,2021,9,Sunday,5,May,2023-10-25 05:11:53,2021-05-20 01:24:03
1624330525,2021-06-11,goose-june-11-2021-chesire-fairgrounds-swanzey-nh-usa.html,1,Goose,,7,Northlands Live,"Swanzey, NH, USA",Swanzey,NH,USA,26,Shenanigans Summer Tour 2021,1,2021,11,Friday,6,June,2022-04-07 16:30:14,2021-06-21 22:55:25
1624331646,2021-06-12,goose-june-12-2021-westville-music-bowl-new-haven-ct-usa.html,1,Goose,,240,Westville Music Bowl,"New Haven, CT, USA",New Haven,CT,USA,26,Shenanigans Summer Tour 2021,1,2021,12,Saturday,6,June,2024-10-18 21:45:02,2021-06-21 23:14:06
1624331672,2021-06-13,goose-june-13-2021-westville-music-bowl-new-haven-ct-usa.html,1,Goose,,240,Westville Music Bowl,"New Haven, CT, USA",New Haven,CT,USA,26,Shenanigans Summer Tour 2021,1,2021,13,Sunday,6,June,2024-04-17 16:25:11,2021-06-21 23:14:32
1624592560,2021-06-15,goose-june-15-2021-silver-lake-twin-drive-in-theatre-perry-ny-usa.html,1,Goose,,241,Silver Lake Twin Drive-In Theatre,"Perry, NY, USA",Perry,NY,USA,26,Shenanigans Summer Tour 2021,1,2021,15,Tuesday,6,June,2023-10-25 05:14:27,2021-06-24 23:42:40
1625628063,2021-06-16,goose-june-16-2021-silver-lake-twin-drive-in-theatre-perry-ny-usa.html,1,Goose,,241,Silver Lake Twin Drive-In Theatre,"Perry, NY, USA",Perry,NY,USA,26,Shenanigans Summer Tour 2021,1,2021,16,Wednesday,6,June,2022-04-07 16:33:57,2021-07-06 23:21:03
1624331734,2021-06-18,goose-june-18-2021-legend-valley-thornville-oh-usa.html,1,Goose,,23,Legend Valley,"Thornville, OH, USA",Thornville,OH,USA,26,Shenanigans Summer Tour 2021,1,2021,18,Friday,6,June,2022-04-07 16:34:37,2021-06-21 23:15:34
1624331751,2021-06-19,goose-june-19-2021-legend-valley-thornville-oh-usa.html,1,Goose,,23,Legend Valley,"Thornville, OH, USA",Thornville,OH,USA,26,Shenanigans Summer Tour 2021,1,2021,19,Saturday,6,June,2023-09-22 12:28:18,2021-06-21 23:15:51
1626226617,2021-07-02,goose-july-2-2021-the-pines-music-park-eau-claire-wi-usa.html,1,Goose,,242,The Pines Music Park,"Eau Claire, WI, USA",Eau Claire,WI,USA,26,Shenanigans Summer Tour 2021,1,2021,2,Friday,7,July,2022-04-07 16:35:25,2021-07-13 21:36:57
1626226633,2021-07-03,goose-july-3-2021-the-pines-music-park-eau-claire-wi-usa.html,1,Goose,,242,The Pines Music Park,"Eau Claire, WI, USA",Eau Claire,WI,USA,26,Shenanigans Summer Tour 2021,1,2021,3,Saturday,7,July,2023-09-22 12:30:44,2021-07-13 21:37:13
1627784422,2021-07-06,goose-july-6-2021-pine-creek-lodge-livingston-mt-usa.html,1,Goose,,243,Pine Creek Lodge,"Livingston, MT, USA",Livingston,MT,USA,26,Shenanigans Summer Tour 2021,1,2021,6,Tuesday,7,July,2022-04-07 16:36:46,2021-07-31 22:20:22
1627787577,2021-07-07,goose-july-7-2021-pine-creek-lodge-livingston-mt-usa.html,1,Goose,,243,Pine Creek Lodge,"Livingston, MT, USA",Livingston,MT,USA,26,Shenanigans Summer Tour 2021,1,2021,7,Wednesday,7,July,2024-10-18 21:42:17,2021-07-31 23:12:57
1627788999,2021-07-09,goose-july-9-2021-sculpture-park-at-denver-performing-arts-center-denver-co-usa.html,1,Goose,,244,Sculpture Park at Denver Performing Arts Center,"Denver, CO, USA",Denver,CO,USA,26,Shenanigans Summer Tour 2021,1,2021,9,Friday,7,July,2023-05-05 16:05:42,2021-07-31 23:36:39
1628047692,2021-07-10,goose-july-10-2021-sculpture-park-at-denver-performing-arts-center-denver-co-usa.html,1,Goose,,244,Sculpture Park at Denver Performing Arts Center,"Denver, CO, USA",Denver,CO,USA,26,Shenanigans Summer Tour 2021,1,2021,10,Saturday,7,July,2023-05-05 16:05:51,2021-08-03 23:28:12
1628134819,2021-07-23,goose-july-23-2021-floydfest-floyd-va-usa.html,1,Goose,,245,FloydFest,"Floyd, VA, USA",Floyd,VA,USA,1,Not Part of a Tour,1,2021,23,Friday,7,July,2023-10-25 05:27:52,2021-08-04 23:40:19
1630723826,2021-08-21,goose-august-21-2021-oak-ridge-farm-arrington-va-usa.html,1,Goose,,246,Oak Ridge Farm,"Arrington, VA, USA",Arrington,VA,USA,1,Not Part of a Tour,1,2021,21,Saturday,8,August,2024-01-22 14:59:36,2021-09-03 22:50:26
1630726077,2021-08-22,goose-august-22-2021-oak-ridge-farm-arrington-va-usa.html,1,Goose,,246,Oak Ridge Farm,"Arrington, VA, USA",Arrington,VA,USA,1,Not Part of a Tour,1,2021,22,Sunday,8,August,2024-01-22 14:59:40,2021-09-03 23:27:57
1630728677,2021-08-28,goose-august-28-2021-bronx-zoo-bronx-ny-usa.html,1,Goose,Greg & Kathleen's Wedding,247,Bronx Zoo,"Bronx, NY, USA",Bronx,NY,USA,1,Not Part of a Tour,1,2021,28,Saturday,8,August,2022-09-27 16:24:35,2021-09-04 00:11:17
1631854243,2021-09-03,goose-september-3-2021-snowshoe-mountain-resort-snowshoe-wv-usa.html,1,Goose,,248,Snowshoe Mountain Resort,"Snowshoe, WV, USA",Snowshoe,WV,USA,1,Not Part of a Tour,1,2021,3,Friday,9,September,2024-03-27 16:22:18,2021-09-17 00:50:43
1631924908,2021-09-18,goose-september-18-2021-seahearnow-festival-asbury-park-nj-usa.html,1,Goose,,249,Sea.Hear.Now Festival,"Asbury Park, NJ, USA",Asbury Park,NJ,USA,1,Not Part of a Tour,1,2021,18,Saturday,9,September,2023-10-25 05:36:38,2021-09-17 20:28:28
1635306732,2021-10-08,goose-october-8-2021-terminal-5-new-york-ny-usa.html,1,Goose,,250,Terminal 5,"New York, NY, USA",New York,NY,USA,27,Fall Tour 2021,1,2021,8,Friday,10,October,2022-04-07 16:44:31,2021-10-26 23:52:12
1635910003,2021-10-09,goose-october-9-2021-terminal-5-new-york-ny-usa.html,1,Goose,,250,Terminal 5,"New York, NY, USA",New York,NY,USA,27,Fall Tour 2021,1,2021,9,Saturday,10,October,2023-10-25 05:38:22,2021-11-02 23:26:43
1635919185,2021-10-28,goose-october-28-2021-state-theater-portland-me-usa.html,1,Goose,,251,State Theater,"Portland, ME, USA",Portland,ME,USA,27,Fall Tour 2021,1,2021,28,Thursday,10,October,2023-10-25 05:39:23,2021-11-03 01:59:45
1635919553,2021-10-29,goose-october-29-2021-state-theater-portland-me-usa.html,1,Goose,,251,State Theater,"Portland, ME, USA",Portland,ME,USA,27,Fall Tour 2021,1,2021,29,Friday,10,October,2023-10-25 05:39:28,2021-11-03 02:05:53
1643255453,2021-10-30,goose-october-30-2021-the-palladium-worcester-ma-usa.html,1,Goose,,252,The Palladium,"Worcester, MA, USA",Worcester,MA,USA,27,Fall Tour 2021,1,2021,30,Saturday,10,October,2022-04-07 16:49:21,2022-01-27 03:50:53
1643255473,2021-10-31,goose-october-31-2021-the-palladium-worcester-ma-usa.html,1,Goose,,252,The Palladium,"Worcester, MA, USA",Worcester,MA,USA,27,Fall Tour 2021,1,2021,31,Sunday,10,October,2023-10-25 05:43:23,2022-01-27 03:51:13
1643255965,2021-11-06,goose-november-6-2021-the-eastern-atlanta-ga-usa.html,1,Goose,,253,The Eastern,"Atlanta, GA, USA",Atlanta,GA,USA,27,Fall Tour 2021,1,2021,6,Saturday,11,November,2022-04-07 16:51:47,2022-01-27 03:59:25
1643255989,2021-11-07,goose-november-7-2021-the-eastern-atlanta-ga-usa.html,1,Goose,,253,The Eastern,"Atlanta, GA, USA",Atlanta,GA,USA,27,Fall Tour 2021,1,2021,7,Sunday,11,November,2022-08-21 06:00:35,2022-01-27 03:59:49
1643256041,2021-11-09,goose-november-9-2021-the-republic-new-orleans-la-usa.html,1,Goose,,254,Republic,"New Orleans, LA, USA",New Orleans,LA,USA,27,Fall Tour 2021,1,2021,9,Tuesday,11,November,2023-10-25 05:47:05,2022-01-27 04:00:41
1643256074,2021-11-10,goose-november-10-2021-house-of-blues-houston-tx-usa.html,1,Goose,,255,House of Blues,"Houston, TX, USA",Houston,TX,USA,27,Fall Tour 2021,1,2021,10,Wednesday,11,November,2023-11-04 07:28:44,2022-01-27 04:01:14
1643256285,2021-11-11,goose-november-11-2021-historic-scoot-inn-austin-tx-usa.html,1,Goose,,256,Historic Scoot Inn,"Austin, TX, USA",Austin,TX,USA,27,Fall Tour 2021,1,2021,11,Thursday,11,November,2022-08-21 06:01:09,2022-01-27 04:04:45
1643256302,2021-11-12,goose-november-12-2021-historic-scoot-inn-austin-tx-usa.html,1,Goose,,256,Historic Scoot Inn,"Austin, TX, USA",Austin,TX,USA,27,Fall Tour 2021,1,2021,12,Friday,11,November,2022-05-29 16:03:02,2022-01-27 04:05:02
1643257560,2021-11-13,goose-november-13-2021-the-echo-lounge-amp-music-hall-dallas-tx-usa.html,1,Goose,,257,The Echo Lounge &amp; Music Hall,"Dallas, TX, USA",Dallas,TX,USA,27,Fall Tour 2021,1,2021,13,Saturday,11,November,2022-09-27 12:50:12,2022-01-27 04:26:00
1643257583,2021-11-16,goose-november-16-2021-tower-theatre-oklahoma-city-ok-usa.html,1,Goose,,258,Tower Theatre,"Oklahoma City, OK, USA",Oklahoma City,OK,USA,27,Fall Tour 2021,1,2021,16,Tuesday,11,November,2022-09-12 17:40:05,2022-01-27 04:26:23
1643257605,2021-11-17,goose-november-17-2021-the-truman-kansas-city-mo-usa.html,1,Goose,,259,The Truman,"Kansas City, MO, USA",Kansas City,MO,USA,27,Fall Tour 2021,1,2021,17,Wednesday,11,November,2022-08-21 06:01:35,2022-01-27 04:26:45
1643341083,2021-11-19,goose-november-19-2021-the-belly-up-aspen-co-usa.html,1,Goose,,260,Belly Up,"Aspen, CO, USA",Aspen,CO,USA,27,Fall Tour 2021,1,2021,19,Friday,11,November,2022-09-12 17:34:57,2022-01-28 03:38:03
1643341465,2021-11-21,goose-november-21-2021-the-mission-ballroom-denver-co-usa.html,1,Goose,,261,The Mission Ballroom,"Denver, CO, USA",Denver,CO,USA,27,Fall Tour 2021,1,2021,21,Sunday,11,November,2022-05-29 16:07:17,2022-01-28 03:44:25
1643341486,2021-11-22,goose-november-22-2021-the-mission-ballroom-denver-co-usa.html,1,Goose,,261,The Mission Ballroom,"Denver, CO, USA",Denver,CO,USA,27,Fall Tour 2021,1,2021,22,Monday,11,November,2023-10-25 05:52:00,2022-01-28 03:44:46
1643341525,2021-12-30,goose-december-30-2021-riviera-theatre-chicago-il-usa.html,1,Goose,,14,Riviera Theatre,"Chicago, IL, USA",Chicago,IL,USA,1,Not Part of a Tour,1,2021,30,Thursday,12,December,2022-08-24 01:24:32,2022-01-28 03:45:25
1643341538,2021-12-31,goose-december-31-2021-riviera-theatre-chicago-il-usa.html,1,Goose,,14,Riviera Theatre,"Chicago, IL, USA",Chicago,IL,USA,1,Not Part of a Tour,1,2021,31,Friday,12,December,2022-10-17 20:47:59,2022-01-28 03:45:38
1643221619,2022-01-26,goose-january-26-2022-marquee-theatre-tempe-az-usa.html,1,Goose,,77,Marquee Theatre,"Tempe, AZ, USA",Tempe,AZ,USA,28,Winter Tour 2022,1,2022,26,Wednesday,1,January,2023-09-22 12:54:39,2022-01-26 18:26:59
1643342049,2022-01-27,goose-january-27-2022-the-observatory-north-park-san-diego-ca-usa.html,1,Goose,,265,The Observatory North Park,"San Diego, CA, USA",San Diego,CA,USA,28,Winter Tour 2022,1,2022,27,Thursday,1,January,2023-10-25 15:53:24,2022-01-28 03:54:09
1643430972,2022-01-28,goose-january-28-2022-the-fonda-theatre-los-angeles-ca-usa.html,1,Goose,,266,The Fonda Theatre,"Los Angeles, CA, USA",Los Angeles,CA,USA,28,Winter Tour 2022,1,2022,28,Friday,1,January,2023-10-25 15:54:14,2022-01-29 04:36:12
1643946135,2022-01-29,goose-january-29-2022-the-regency-ballroom-san-francisco-ca-usa.html,1,Goose,,71,The Regency Ballroom,"San Francisco, CA, USA",San Francisco,CA,USA,28,Winter Tour 2022,1,2022,29,Saturday,1,January,2024-11-21 04:12:34,2022-02-04 03:42:15
1646889854,2022-01-30,goose-january-30-2022-the-regency-ballroom-san-francisco-ca-usa.html,1,Goose,,71,The Regency Ballroom,"San Francisco, CA, USA",San Francisco,CA,USA,28,Winter Tour 2022,1,2022,30,Sunday,1,January,2022-05-29 15:57:17,2022-03-10 05:24:14
1646890151,2022-02-02,goose-february-2-2022-midtown-ballroom-bend-or-usa.html,1,Goose,,19,Midtown Ballroom,"Bend, OR, USA",Bend,OR,USA,28,Winter Tour 2022,1,2022,2,Wednesday,2,February,2024-11-21 04:01:45,2022-03-10 05:29:11
1646890846,2022-02-03,goose-february-3-2022-wonder-ballroom-portland-or-usa.html,1,Goose,,18,Wonder Ballroom,"Portland, OR, USA",Portland,OR,USA,28,Winter Tour 2022,1,2022,3,Thursday,2,February,2022-08-24 01:27:38,2022-03-10 05:40:46
1646891581,2022-02-04,goose-february-4-2022-wonder-ballroom-portland-or-usa.html,1,Goose,,18,Wonder Ballroom,"Portland, OR, USA",Portland,OR,USA,28,Winter Tour 2022,1,2022,4,Friday,2,February,2022-09-27 15:50:55,2022-03-10 05:53:01
1644291579,2022-02-05,goose-february-5-2022-neptune-theatre-seattle-wa-usa.html,1,Goose,,20,Neptune Theatre,"Seattle, WA, USA",Seattle,WA,USA,28,Winter Tour 2022,1,2022,5,Saturday,2,February,2022-09-12 19:35:47,2022-02-08 03:39:39
1644290969,2022-02-07,goose-february-7-2022-the-elm-bozeman-mt-usa.html,1,Goose,,268,The ELM,"Bozeman, MT, USA",Bozeman,MT,USA,28,Winter Tour 2022,1,2022,7,Monday,2,February,2022-08-21 06:04:27,2022-02-08 03:29:29
1647968786,2022-02-09,goose-february-9-2022-first-avenue-minneapolis-mn-usa.html,1,Goose,,269,First Avenue,"Minneapolis, MN, USA",Minneapolis,MN,USA,28,Winter Tour 2022,1,2022,9,Wednesday,2,February,2022-09-12 18:19:45,2022-03-22 17:06:26
1647969186,2022-02-10,goose-february-10-2022-the-sylvee-madison-wi-usa.html,1,Goose,,270,The Sylvee,"Madison, WI, USA",Madison,WI,USA,28,Winter Tour 2022,1,2022,10,Thursday,2,February,2022-03-22 17:13:06,2022-03-22 17:13:06
1647969465,2022-02-11,goose-february-11-2022-old-foresters-paristown-hall-louisville-ky-usa.html,1,Goose,,271,Old Forester's Paristown Hall,"Louisville, KY, USA",Louisville,KY,USA,28,Winter Tour 2022,1,2022,11,Friday,2,February,2022-03-22 17:17:45,2022-03-22 17:17:45
1647969788,2022-02-12,goose-february-12-2022-stage-ae-pittsburgh-pa-usa.html,1,Goose,,272,Stage AE,"Pittsburgh, PA, USA",Pittsburgh,PA,USA,28,Winter Tour 2022,1,2022,12,Saturday,2,February,2023-10-25 15:58:45,2022-03-22 17:23:08
1647970135,2022-02-26,goose-february-26-2022-mohegan-sun-arena-uncasville-ct-usa.html,1,Goose,,273,Mohegan Sun Arena,"Uncasville, CT, USA",Uncasville,CT,USA,1,Not Part of a Tour,1,2022,26,Saturday,2,February,2024-03-21 19:22:45,2022-03-22 17:28:55
1646272524,2022-03-01,goose-march-1-2022-930-club-washington-dc-usa.html,1,Goose,,228,9:30 Club,"Washington, DC, USA",Washington,DC,USA,28,Winter Tour 2022,1,2022,1,Tuesday,3,March,2022-08-22 00:26:27,2022-03-03 01:55:24
1646892759,2022-03-02,goose-march-2-2022-930-club-washington-dc-usa.html,1,Goose,,228,9:30 Club,"Washington, DC, USA",Washington,DC,USA,28,Winter Tour 2022,1,2022,2,Wednesday,3,March,2022-03-22 17:51:35,2022-03-10 06:12:39
1647971657,2022-03-03,goose-march-3-2022-the-fillmore-charlotte-nc-usa.html,1,Goose,,274,The Fillmore,"Charlotte, NC, USA",Charlotte,NC,USA,28,Winter Tour 2022,1,2022,3,Thursday,3,March,2022-03-22 17:54:17,2022-03-22 17:54:17
1647971890,2022-03-04,goose-march-4-2022-brooklyn-bowl-nashville-tn-usa.html,1,Goose,,275,Brooklyn Bowl,"Nashville, TN, USA",Nashville,TN,USA,28,Winter Tour 2022,1,2022,4,Friday,3,March,2023-09-22 13:04:55,2022-03-22 17:58:10
1647972376,2022-03-05,goose-march-5-2022-brooklyn-bowl-nashville-tn-usa.html,1,Goose,,275,Brooklyn Bowl,"Nashville, TN, USA",Nashville,TN,USA,28,Winter Tour 2022,1,2022,5,Saturday,3,March,2022-03-22 18:06:16,2022-03-22 18:06:16
1647972561,2022-03-07,goose-march-7-2022-the-mill-amp-mine-knoxville-tn-usa.html,1,Goose,,276,The Mill &amp; Mine,"Knoxville, TN, USA",Knoxville,TN,USA,28,Winter Tour 2022,1,2022,7,Monday,3,March,2022-03-22 18:09:21,2022-03-22 18:09:21
